created_time,favorite_count,retweet_count,china,billion,products,democrats,great,dollars,tariffs,country,mueller,border,president,congressman,people,korea,party,years,farmers,going,trade,never
Sat Nov 22 10:30:00 +0000 2014,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 10:28:28 +0000 2014,45,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 10:18:23 +0000 2014,51,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sat Nov 22 10:17:06 +0000 2014,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 10:15:54 +0000 2014,91,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 04:01:32 +0000 2014,126,50,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Sat Nov 22 03:59:19 +0000 2014,48,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 03:56:54 +0000 2014,400,403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 03:44:14 +0000 2014,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 03:17:41 +0000 2014,89,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 03:16:54 +0000 2014,72,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 03:04:52 +0000 2014,114,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 03:03:07 +0000 2014,94,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sat Nov 22 02:58:51 +0000 2014,55,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 02:51:54 +0000 2014,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 02:49:34 +0000 2014,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 22 02:48:45 +0000 2014,34,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 20:54:48 +0000 2014,34,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 20:12:09 +0000 2014,87,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 19:43:26 +0000 2014,366,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 19:00:13 +0000 2014,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 18:47:18 +0000 2014,357,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 18:09:38 +0000 2014,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 16:20:59 +0000 2014,316,281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 16:17:49 +0000 2014,361,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 16:15:31 +0000 2014,480,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 21 15:14:47 +0000 2014,627,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thu Nov 20 21:52:05 +0000 2014,260,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 21:28:06 +0000 2014,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 21:02:47 +0000 2014,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 20:46:21 +0000 2014,377,367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 20:29:55 +0000 2014,400,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 20:16:47 +0000 2014,51,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 19:16:41 +0000 2014,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 18:55:07 +0000 2014,57,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 17:11:06 +0000 2014,180,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 15:20:46 +0000 2014,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 14:36:28 +0000 2014,351,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 20 12:52:48 +0000 2014,506,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 22:24:45 +0000 2014,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 21:22:15 +0000 2014,61,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 21:17:46 +0000 2014,344,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 20:16:51 +0000 2014,47,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 20:14:34 +0000 2014,215,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 19:54:01 +0000 2014,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 19:50:16 +0000 2014,279,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 19:35:18 +0000 2014,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 16:10:08 +0000 2014,282,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 14:36:56 +0000 2014,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 14:17:09 +0000 2014,122,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 13:29:47 +0000 2014,53,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wed Nov 19 13:29:12 +0000 2014,53,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 13:28:03 +0000 2014,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 13:26:19 +0000 2014,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 01:38:41 +0000 2014,369,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 01:05:09 +0000 2014,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 01:04:26 +0000 2014,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 01:03:27 +0000 2014,47,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 19 00:59:19 +0000 2014,201,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 21:55:20 +0000 2014,345,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 21:46:55 +0000 2014,110,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 21:01:24 +0000 2014,322,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 20:44:14 +0000 2014,296,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 20:23:59 +0000 2014,276,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tue Nov 18 20:08:15 +0000 2014,92,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 20:06:17 +0000 2014,135,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 19:47:43 +0000 2014,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 19:25:16 +0000 2014,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 19:16:07 +0000 2014,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 19:05:47 +0000 2014,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 18:39:42 +0000 2014,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 15:47:31 +0000 2014,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 15:30:26 +0000 2014,125,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 14:57:33 +0000 2014,13,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 18 13:54:00 +0000 2014,53,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 21:29:18 +0000 2014,138,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 19:31:25 +0000 2014,89,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 18:42:37 +0000 2014,170,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 17:26:35 +0000 2014,264,224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 17:03:30 +0000 2014,33,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 17 16:42:52 +0000 2014,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 12:43:40 +0000 2014,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 12:41:28 +0000 2014,52,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Mon Nov 17 12:40:52 +0000 2014,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 11:52:41 +0000 2014,127,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 11:38:10 +0000 2014,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 11:34:04 +0000 2014,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 04:31:36 +0000 2014,165,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 17 04:26:40 +0000 2014,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 04:25:11 +0000 2014,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 04:24:34 +0000 2014,498,508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 02:37:25 +0000 2014,206,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 02:26:36 +0000 2014,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 17 02:16:07 +0000 2014,69,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 16 20:50:34 +0000 2014,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 16 20:33:03 +0000 2014,288,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sun Nov 16 20:27:19 +0000 2014,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 14 20:57:20 +0000 2014,48,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 14 20:10:33 +0000 2014,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 14 19:55:52 +0000 2014,486,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 14 17:17:29 +0000 2014,46,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 14 16:54:07 +0000 2014,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 14 16:45:22 +0000 2014,59,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 13 21:54:53 +0000 2014,88,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 13 20:31:38 +0000 2014,36,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 13 19:35:51 +0000 2014,33,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 13 18:51:23 +0000 2014,76,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 13 18:43:34 +0000 2014,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 13 16:11:51 +0000 2014,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 13 15:31:37 +0000 2014,41,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 13 14:30:42 +0000 2014,390,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Nov 13 14:28:21 +0000 2014,285,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 20:37:36 +0000 2014,600,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 18:58:22 +0000 2014,227,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 18:13:21 +0000 2014,329,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 18:10:58 +0000 2014,65,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 17:00:13 +0000 2014,52,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 15:15:48 +0000 2014,49,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 14:50:17 +0000 2014,64,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 10:05:59 +0000 2014,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 00:17:58 +0000 2014,95,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 00:15:00 +0000 2014,120,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 00:13:55 +0000 2014,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 00:12:40 +0000 2014,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 00:11:51 +0000 2014,25,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Nov 12 00:11:37 +0000 2014,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tue Nov 11 21:23:59 +0000 2014,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 21:09:20 +0000 2014,352,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 20:50:46 +0000 2014,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 20:36:57 +0000 2014,438,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 20:05:32 +0000 2014,353,240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 19:47:30 +0000 2014,48,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 19:31:18 +0000 2014,125,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 19:27:00 +0000 2014,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 18:18:59 +0000 2014,39,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 18:16:40 +0000 2014,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 17:23:35 +0000 2014,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 11 16:32:40 +0000 2014,344,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 22:07:52 +0000 2014,437,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 21:47:34 +0000 2014,65,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 21:42:43 +0000 2014,1433,863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 21:31:12 +0000 2014,386,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 20:27:25 +0000 2014,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 19:58:20 +0000 2014,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 18:58:51 +0000 2014,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 18:55:16 +0000 2014,38,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 18:54:48 +0000 2014,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 18:54:08 +0000 2014,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 18:53:45 +0000 2014,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 18:51:40 +0000 2014,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 18:47:37 +0000 2014,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 17:29:20 +0000 2014,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:25:31 +0000 2014,45,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:24:29 +0000 2014,42,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:24:22 +0000 2014,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:22:08 +0000 2014,46,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:19:40 +0000 2014,52,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:18:50 +0000 2014,67,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:15:25 +0000 2014,45,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:14:28 +0000 2014,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:13:28 +0000 2014,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 14:12:21 +0000 2014,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 13:40:40 +0000 2014,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 13:39:15 +0000 2014,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 13:32:35 +0000 2014,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:55:13 +0000 2014,63,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:21:03 +0000 2014,76,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:17:38 +0000 2014,21,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:16:29 +0000 2014,30,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:15:04 +0000 2014,39,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:14:17 +0000 2014,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:10:58 +0000 2014,26,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:10:17 +0000 2014,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:08:04 +0000 2014,61,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:06:05 +0000 2014,46,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:05:02 +0000 2014,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:03:38 +0000 2014,34,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 12:03:07 +0000 2014,25,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 11:58:23 +0000 2014,66,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 11:07:27 +0000 2014,39,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 11:05:50 +0000 2014,79,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 11:04:49 +0000 2014,28,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 11:00:44 +0000 2014,16,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mon Nov 10 10:57:23 +0000 2014,42,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 01:15:07 +0000 2014,82,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 01:11:44 +0000 2014,77,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 01:07:47 +0000 2014,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 00:58:42 +0000 2014,68,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 10 00:54:59 +0000 2014,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:38:15 +0000 2014,78,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:38:01 +0000 2014,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:37:27 +0000 2014,96,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:35:10 +0000 2014,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:34:48 +0000 2014,30,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:32:40 +0000 2014,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:30:29 +0000 2014,25,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:28:45 +0000 2014,81,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:09:30 +0000 2014,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:08:42 +0000 2014,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 09:08:17 +0000 2014,124,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 08:57:53 +0000 2014,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 08:53:29 +0000 2014,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 09 08:53:08 +0000 2014,53,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 08 02:39:05 +0000 2014,557,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 08 02:33:14 +0000 2014,598,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sat Nov 08 02:28:10 +0000 2014,215,173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 08 02:20:04 +0000 2014,136,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Nov 08 02:17:23 +0000 2014,72,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 07 20:28:27 +0000 2014,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 07 19:52:57 +0000 2014,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 07 19:46:53 +0000 2014,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
